时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,蓝绿藻
12/26/2015 18:00:00,14.20,6.46,61.00,32.60,7.44,1.10,0.11,0.18,1.54,2.69,1139.62
12/26/2015 21:00:00,13.80,6.74,63.00,35.50,7.63,0.82,0.06,0.18,1.02,2.26,3991.98
12/27/2015 00:00:00,13.70,6.74,62.00,32.40,7.42,0.25,0.06,0.18,0.86,2.06,797.78
12/27/2015 03:00:00,13.70,6.70,60.00,31.90,7.39,0.77,0.05,0.19,0.84,2.10,694.13
12/27/2015 06:00:00,13.70,6.67,57.00,35.20,7.61,0.73,0.06,0.18,1.01,2.14,602.06
12/27/2015 09:00:00,14.00,6.63,60.00,38.90,7.50,0.68,0.05,0.19,0.94,3.09,645.90
12/27/2015 12:00:00,14.60,6.60,53.00,31.00,7.33,1.53,0.06,0.18,2.10,2.02,684.78
12/27/2015 15:00:00,14.80,6.77,53.00,34.80,7.59,1.53,0.06,0.19,1.18,2.27,626.92
12/27/2015 18:00:00,14.60,6.71,54.00,33.10,7.47,1.25,0.06,0.18,0.58,2.04,710.14
12/27/2015 21:00:00,14.10,6.65,55.00,37.30,7.76,1.11,0.06,0.18,0.55,2.56,640.83
12/28/2015 00:00:00,13.90,6.66,56.00,32.30,7.41,0.86,0.06,0.19,0.48,2.34,676.41
12/28/2015 03:00:00,13.60,6.70,58.00,38.00,7.80,1.21,0.06,0.19,0.48,2.45,662.01
12/28/2015 06:00:00,13.20,6.65,57.00,35.50,7.63,0.95,0.06,0.19,0.53,2.03,490.17
12/28/2015 09:00:00,13.90,6.70,57.00,36.20,7.68,0.69,0.06,0.19,0.50,1.98,476.50
12/28/2015 12:00:00,17.10,6.87,58.00,39.10,7.88,0.25,0.06,0.18,0.52,2.00,636.16
12/28/2015 15:00:00,16.00,6.82,57.00,39.60,7.91,0.55,0.06,0.19,0.46,2.52,558.73
12/28/2015 18:00:00,13.90,6.71,57.00,32.70,7.45,0.25,0.06,0.19,0.45,2.05,520.69
12/28/2015 21:00:00,12.60,6.66,56.00,38.40,7.83,0.51,0.05,0.18,0.49,1.82,472.44
12/29/2015 00:00:00,13.00,6.68,56.00,38.00,7.80,0.73,0.05,0.19,0.54,1.91,486.23
12/29/2015 03:00:00,12.90,6.64,55.00,31.70,7.38,0.52,0.05,0.18,0.45,1.83,474.04
12/29/2015 06:00:00,12.50,6.63,56.00,36.60,7.71,0.61,0.06,0.19,0.49,1.86,513.80
12/29/2015 09:00:00,12.50,6.62,56.00,35.40,7.63,0.25,0.06,0.18,0.52,1.89,494.60
12/29/2015 12:00:00,14.40,6.76,58.00,38.80,7.86,0.25,0.06,0.18,0.47,2.24,495.21
12/29/2015 15:00:00,14.70,6.78,58.00,33.60,7.50,0.72,0.06,0.19,0.53,2.09,1262.46
12/29/2015 18:00:00,13.90,6.65,57.00,33.20,7.48,0.25,0.07,0.19,0.48,1.86,563.28
12/29/2015 21:00:00,13.50,6.61,57.00,31.60,7.37,0.25,0.06,0.19,0.46,1.97,476.01
12/30/2015 00:00:00,13.10,6.59,58.00,31.50,7.36,0.62,0.06,0.19,0.51,1.96,462.10
12/30/2015 03:00:00,13.00,6.62,58.00,36.00,7.66,0.25,0.06,0.19,0.50,1.80,467.27
12/30/2015 06:00:00,12.80,6.63,58.00,36.60,7.71,0.51,0.07,0.19,0.53,1.87,489.30
12/30/2015 09:00:00,13.20,6.65,58.00,31.70,7.38,0.25,0.07,0.19,0.50,2.01,479.09
12/30/2015 12:00:00,14.30,6.72,57.00,34.90,7.59,0.68,0.07,0.19,0.53,2.06,496.20
12/30/2015 15:00:00,14.30,6.68,57.00,38.70,7.85,0.50,0.07,0.19,0.52,2.07,495.83
12/30/2015 18:00:00,13.80,6.61,56.00,32.20,7.41,0.59,0.07,0.19,0.52,1.94,529.43
12/30/2015 21:00:00,13.40,6.64,58.00,37.20,7.75,0.25,0.06,0.19,0.53,1.77,466.65
12/31/2015 00:00:00,13.40,6.64,58.00,33.80,7.52,0.55,0.06,0.18,0.56,1.86,460.25
12/31/2015 03:00:00,13.30,6.64,58.00,35.50,7.63,0.67,0.06,0.19,0.58,1.95,462.71
12/31/2015 06:00:00,13.10,6.61,56.00,33.50,7.49,0.25,0.06,0.19,0.53,1.95,475.52
12/31/2015 09:00:00,13.80,6.66,57.00,32.80,7.45,0.25,0.06,0.18,0.53,2.01,510.60
12/31/2015 10:28:00,,,,,7.99,0.25,0.00,0.03,0.03,,0.00
12/31/2015 10:33:00,,,,,8.01,0.25,0.00,0.03,0.03,,0.00
12/31/2015 12:00:00,15.30,6.74,58.00,39.70,7.92,1.00,0.07,0.19,0.52,2.05,491.77
12/31/2015 15:00:00,16.00,6.76,58.00,30.60,7.30,0.58,0.07,0.19,0.53,2.03,481.55
12/31/2015 18:00:00,14.20,6.63,57.00,38.80,7.86,0.54,0.06,0.19,0.56,1.99,467.27
12/31/2015 21:00:00,12.70,6.63,59.00,33.60,7.50,0.73,0.06,0.19,0.58,2.07,462.47
01/01/2016 00:00:00,11.50,6.65,61.00,38.50,7.84,0.57,0.06,0.19,0.56,1.88,482.78
01/01/2016 03:00:00,10.60,6.63,58.00,39.80,7.92,0.85,0.06,0.19,0.63,2.10,464.32
01/01/2016 06:00:00,10.10,6.62,58.00,36.40,7.70,0.80,0.06,0.19,0.54,2.07,497.55
01/01/2016 09:00:00,11.00,6.67,58.00,39.10,7.88,0.92,0.06,0.19,0.60,2.12,474.53
01/01/2016 12:00:00,13.00,6.76,59.00,38.60,7.84,0.75,0.06,0.19,0.53,2.07,460.99
01/01/2016 15:00:00,14.20,6.80,60.00,31.10,7.34,0.89,0.06,0.19,0.55,2.07,520.32
01/01/2016 18:00:00,12.70,6.70,60.00,34.50,7.57,0.79,0.06,0.19,0.49,2.00,526.85
01/01/2016 21:00:00,11.40,6.65,58.00,31.20,7.34,0.25,0.06,0.19,0.57,2.00,484.63
01/02/2016 00:00:00,10.70,6.64,59.00,39.50,7.91,0.55,0.06,0.19,0.58,2.05,463.70
01/02/2016 03:00:00,11.30,6.65,59.00,38.40,7.83,0.66,0.06,0.19,0.54,2.08,460.62
01/02/2016 06:00:00,11.40,6.62,60.00,31.90,7.39,0.75,0.06,0.19,0.59,2.17,550.73
01/02/2016 09:00:00,11.50,6.62,60.00,37.90,7.80,0.92,0.06,0.19,0.55,2.21,475.89
01/02/2016 12:00:00,14.40,6.80,59.00,30.30,7.28,0.65,0.06,0.19,0.56,2.12,519.46
01/02/2016 15:00:00,16.10,6.86,61.00,30.10,7.26,0.67,0.06,0.19,0.59,2.18,519.09
01/02/2016 18:00:00,14.70,6.69,61.00,36.70,7.71,0.75,0.06,0.19,0.65,2.31,496.69
01/02/2016 21:00:00,13.70,6.66,62.00,31.00,7.33,0.55,0.06,0.19,0.59,2.30,499.40
01/03/2016 00:00:00,12.80,6.64,64.00,33.10,7.47,0.93,0.06,0.19,0.56,2.43,554.79
01/03/2016 03:00:00,13.20,6.65,63.00,33.70,7.51,0.57,0.06,0.19,0.65,2.39,515.77
01/03/2016 06:00:00,13.30,6.64,63.00,39.20,7.89,0.71,0.06,0.19,0.60,2.45,507.40
01/03/2016 09:00:00,13.40,6.62,62.00,32.70,7.45,0.62,0.06,0.19,0.61,2.42,525.74
01/03/2016 12:00:00,18.10,6.87,64.00,39.20,7.89,0.53,0.06,0.19,0.59,2.67,515.28
01/03/2016 15:00:00,18.90,6.85,67.00,35.70,7.65,0.90,0.06,0.19,0.59,3.13,544.94
01/03/2016 18:00:00,17.00,6.77,64.00,35.50,7.64,0.54,0.06,0.19,0.60,2.73,514.91
01/03/2016 21:00:00,15.30,6.68,47.00,37.20,7.75,0.25,0.04,0.19,0.31,2.28,516.02
01/04/2016 00:00:00,14.60,6.68,45.00,33.00,7.46,0.25,0.04,0.19,0.35,2.16,506.29
01/04/2016 03:00:00,14.40,6.66,50.00,37.80,7.79,0.25,0.04,0.19,0.46,2.59,479.21
01/04/2016 06:00:00,14.50,6.66,47.00,37.60,7.78,0.56,0.03,0.18,0.64,2.70,528.45
01/04/2016 09:00:00,15.00,6.69,47.00,39.60,7.91,0.25,0.03,0.18,0.42,2.87,529.43
01/04/2016 12:00:00,19.30,7.01,60.00,30.90,7.32,0.25,0.04,0.18,0.73,3.09,569.19
01/04/2016 15:00:00,21.40,7.08,62.00,38.00,7.80,0.25,0.05,0.19,0.65,3.14,581.38
01/04/2016 18:00:00,17.40,6.76,64.00,38.20,7.82,0.99,0.06,0.18,0.84,3.94,612.15
01/04/2016 21:00:00,16.40,6.72,32.00,34.50,7.56,0.77,0.03,0.19,0.29,3.82,556.76
01/05/2016 00:00:00,15.90,6.74,31.00,33.30,7.49,0.70,0.03,0.19,0.35,2.82,566.85
01/05/2016 03:00:00,15.90,6.73,33.00,35.50,7.63,0.83,0.02,0.18,0.18,3.36,541.50
01/05/2016 06:00:00,15.80,6.78,30.00,31.10,7.34,0.57,0.02,0.18,0.13,3.33,637.02
01/05/2016 09:00:00,16.00,6.76,35.00,37.20,7.75,0.93,0.03,0.19,0.41,3.90,572.89
01/05/2016 12:00:00,16.50,6.74,50.00,32.80,7.45,0.67,0.03,0.19,0.57,3.94,660.16
01/05/2016 15:00:00,16.70,6.73,55.00,35.60,7.64,0.83,0.03,0.18,0.55,4.03,540.02
01/05/2016 18:00:00,16.60,6.68,61.00,32.70,7.44,0.66,0.04,0.18,0.75,3.71,593.44
01/05/2016 21:00:00,16.50,6.66,66.00,35.30,7.62,0.82,0.04,0.19,0.73,4.44,598.61
01/06/2016 00:00:00,16.40,6.66,69.00,34.40,7.56,0.77,0.05,0.20,0.91,4.95,626.80
01/06/2016 03:00:00,16.40,6.64,69.00,35.30,7.62,0.82,0.05,0.18,0.71,4.35,673.82
01/06/2016 06:00:00,16.40,6.74,72.00,31.50,7.36,0.59,0.06,0.19,0.77,30.67,583.59
01/06/2016 09:00:00,16.80,6.74,71.00,34.00,7.53,0.74,0.05,0.19,0.62,30.86,604.15
01/06/2016 12:00:00,17.90,6.82,70.00,30.20,7.27,0.51,0.05,0.19,0.60,33.61,684.04
01/06/2016 15:00:00,19.40,7.10,77.00,39.50,7.90,1.07,0.05,0.20,0.63,31.99,647.73
01/06/2016 18:00:00,16.70,6.82,72.00,30.70,7.31,0.54,0.05,0.19,0.64,32.68,3822.11
01/06/2016 21:00:00,16.10,6.69,68.00,32.00,7.40,0.62,0.05,0.19,0.58,32.97,3799.95
01/07/2016 00:00:00,14.70,6.62,68.00,34.40,7.56,0.76,0.05,0.19,0.68,34.87,3806.10
01/07/2016 03:00:00,14.80,6.63,67.00,38.20,7.82,0.99,0.05,0.20,0.70,34.36,3769.18
01/07/2016 06:00:00,14.90,6.65,69.00,32.80,7.45,0.67,0.05,0.19,0.71,34.42,3852.88
01/07/2016 09:00:00,14.80,6.66,69.00,38.20,7.82,0.99,0.05,0.20,0.69,33.74,3747.02
01/07/2016 12:00:00,15.40,6.74,71.00,33.80,7.52,0.73,0.06,0.19,0.69,34.39,3799.95
01/07/2016 15:00:00,17.10,6.81,70.00,38.80,7.86,1.03,0.06,0.21,0.61,32.54,3959.98
01/07/2016 18:00:00,15.00,6.69,70.00,33.70,7.51,0.72,0.06,0.20,0.71,33.88,3921.81
01/07/2016 21:00:00,14.60,6.64,70.00,39.00,7.88,1.04,0.06,0.19,0.74,31.88,3861.50
01/08/2016 00:00:00,14.20,6.63,71.00,38.90,7.86,1.03,0.06,0.20,0.67,34.79,3908.27
01/08/2016 03:00:00,14.00,6.63,70.00,36.30,7.68,0.88,0.06,0.20,0.71,32.56,3974.75
01/08/2016 06:00:00,13.90,6.64,71.00,31.60,7.37,0.60,0.06,0.18,0.73,33.39,3813.49
01/08/2016 09:00:00,14.20,6.62,69.00,38.50,7.84,1.01,0.06,0.21,0.74,32.65,591.35
01/08/2016 12:00:00,14.80,6.68,70.00,31.60,7.37,0.60,0.06,0.21,0.70,32.66,570.18
01/08/2016 15:00:00,15.00,6.70,71.00,35.30,7.62,0.81,0.06,0.20,0.70,34.74,621.14
01/08/2016 18:00:00,14.10,6.66,72.00,34.30,7.55,0.76,0.07,0.25,0.76,34.65,749.53
01/08/2016 21:00:00,13.70,6.63,71.00,32.00,7.39,0.62,0.07,0.19,0.79,34.10,874.47
01/09/2016 00:00:00,13.00,6.63,70.00,34.60,7.57,0.78,0.07,0.24,0.81,34.19,800.98
01/09/2016 03:00:00,13.10,6.65,72.00,38.40,7.83,1.01,0.07,0.19,0.69,33.84,714.69
01/09/2016 06:00:00,13.10,6.66,73.00,31.90,7.39,0.62,0.07,0.22,0.80,35.80,710.63
01/09/2016 09:00:00,13.50,6.68,71.00,39.90,7.93,1.09,0.07,0.21,0.75,35.81,701.03
01/09/2016 12:00:00,14.70,6.73,70.00,35.10,7.61,0.81,0.08,0.23,0.70,38.78,3915.66
01/09/2016 15:00:00,14.60,6.73,71.00,34.50,7.57,0.77,0.08,0.28,0.67,39.17,3859.04
01/09/2016 18:00:00,13.70,6.68,72.00,35.90,7.66,0.85,0.08,0.22,0.73,39.53,3973.51
01/09/2016 21:00:00,13.30,6.67,70.00,31.90,7.39,0.62,0.07,0.22,0.70,39.95,3802.41
01/10/2016 00:00:00,13.10,6.68,71.00,34.20,7.54,0.75,0.07,0.23,0.76,41.82,3920.58
01/10/2016 03:00:00,13.00,6.72,73.00,33.60,7.51,0.72,0.07,0.22,0.75,42.21,3814.72
01/10/2016 06:00:00,12.60,6.72,75.00,37.50,7.77,0.95,0.07,0.26,0.73,44.95,3861.50
01/10/2016 09:00:00,13.00,6.72,74.00,39.30,7.90,1.06,0.07,0.21,0.74,45.53,4239.40
01/10/2016 12:00:00,13.90,6.76,74.00,31.00,7.33,0.56,0.07,0.19,0.73,46.77,3820.88
01/10/2016 15:00:00,13.80,6.75,74.00,33.40,7.49,0.70,0.07,0.19,0.75,48.77,4001.83
01/10/2016 18:00:00,13.40,6.73,73.00,35.20,7.61,0.81,0.07,0.20,0.73,56.70,3919.35
01/10/2016 21:00:00,13.40,6.72,72.00,35.20,7.61,0.81,0.06,0.22,0.68,56.25,3819.65
01/11/2016 00:00:00,13.40,6.74,74.00,34.90,7.59,0.80,0.06,0.21,0.65,52.72,3932.89
01/11/2016 03:00:00,13.40,6.79,75.00,33.50,7.49,0.71,0.06,0.21,0.79,56.10,4220.94
01/11/2016 06:00:00,13.40,6.78,75.00,33.50,7.50,0.71,0.06,0.56,0.73,60.04,4086.76
01/11/2016 09:00:00,13.90,6.79,76.00,36.70,7.71,0.90,0.06,,0.73,71.98,3996.90
01/11/2016 12:00:00,14.90,6.80,75.00,31.40,7.36,0.58,0.06,,0.73,77.70,4158.16
01/11/2016 15:00:00,13.90,6.74,76.00,37.80,7.88,0.73,0.06,0.29,0.77,69.00,3768.02
01/11/2016 18:00:00,14.70,6.86,48.00,31.10,7.34,0.76,0.01,0.19,0.36,,549.50
01/11/2016 21:00:00,14.40,6.78,32.00,38.20,7.82,0.90,0.01,0.21,0.17,1.75,492.26
01/12/2016 00:00:00,14.20,6.83,27.00,30.80,7.31,0.80,0.01,0.20,0.11,1.74,462.59
01/12/2016 03:00:00,13.70,6.73,27.00,32.60,7.44,0.72,0.01,0.19,0.20,1.74,469.12
01/12/2016 06:00:00,13.50,6.69,27.00,31.20,7.34,0.68,0.01,0.19,0.26,1.75,462.47
01/12/2016 09:00:00,13.50,6.68,27.00,30.90,7.32,0.92,0.01,0.22,0.11,1.94,457.67
01/12/2016 12:00:00,13.80,6.76,27.00,33.70,7.51,0.56,0.01,0.17,0.15,1.71,476.38
01/12/2016 15:00:00,14.00,6.86,27.00,33.20,7.47,0.89,0.01,0.21,0.10,1.71,478.10
01/12/2016 18:00:00,13.30,6.85,27.00,32.40,7.42,0.95,0.01,0.22,0.16,1.69,448.07
01/12/2016 21:00:00,13.10,6.85,27.00,32.10,7.40,0.69,0.01,0.19,0.16,1.73,454.84
01/13/2016 00:00:00,13.10,6.97,27.00,33.40,7.49,0.71,0.01,0.19,0.13,1.68,456.19
01/13/2016 03:00:00,12.90,6.95,27.00,39.90,7.93,1.09,0.01,0.24,0.13,1.69,440.93
01/13/2016 06:00:00,12.40,6.96,27.00,36.50,7.70,0.89,0.01,0.21,0.15,1.68,439.33
01/13/2016 09:00:00,12.60,6.97,27.00,35.40,7.63,0.82,0.01,0.20,0.13,1.83,471.33
01/13/2016 12:00:00,14.30,7.29,26.00,39.60,7.91,1.07,0.01,0.24,0.12,2.11,465.67
01/13/2016 15:00:00,14.20,7.31,27.00,34.00,7.53,0.74,0.01,0.19,0.14,1.84,468.75
01/13/2016 18:00:00,13.20,7.06,28.00,32.50,7.43,0.65,0.01,0.18,0.10,1.85,434.90
01/13/2016 21:00:00,12.70,6.94,28.00,40.00,7.94,1.10,0.01,0.24,0.15,1.69,427.02
01/14/2016 00:00:00,12.10,6.93,28.00,33.60,7.50,0.71,0.01,0.19,0.17,1.67,429.36
01/14/2016 03:00:00,12.10,6.91,29.00,39.50,7.90,1.07,0.01,0.24,0.14,1.67,424.43
01/14/2016 06:00:00,12.00,6.91,29.00,32.20,7.41,0.63,0.01,0.18,0.08,1.66,427.14
01/14/2016 09:00:00,12.60,6.98,29.00,33.30,7.48,0.70,0.01,0.19,0.12,1.75,429.48
01/14/2016 12:00:00,15.50,7.17,45.00,35.90,7.66,0.85,0.01,0.21,0.29,1.82,473.18
01/14/2016 15:00:00,15.80,7.26,51.00,37.40,7.76,0.94,0.00,0.22,0.48,1.81,490.29
01/14/2016 18:00:00,14.10,7.06,41.00,39.30,7.89,1.06,0.01,0.23,0.31,1.71,437.60
01/14/2016 21:00:00,13.50,6.93,37.00,38.00,7.80,0.98,0.04,0.22,0.32,1.68,425.66
01/15/2016 00:00:00,13.30,6.92,35.00,38.80,7.86,1.03,0.04,0.23,0.21,1.63,427.39
01/15/2016 03:00:00,13.10,6.98,29.00,34.50,7.57,0.77,0.04,0.20,0.17,1.67,438.71
01/15/2016 06:00:00,12.40,6.95,29.00,34.00,7.53,0.74,0.04,0.19,0.16,1.74,441.54
01/15/2016 09:00:00,12.60,6.94,33.00,38.10,7.81,0.99,0.04,0.22,0.23,1.69,425.42
01/15/2016 12:00:00,13.50,7.00,44.00,34.20,7.55,0.75,0.04,0.19,0.36,1.94,443.88
01/15/2016 15:00:00,13.70,7.02,38.00,38.90,7.87,1.04,0.04,0.23,0.31,1.75,437.11
01/15/2016 18:00:00,13.30,6.97,37.00,38.40,7.83,1.00,0.04,0.23,0.30,1.69,431.33
01/15/2016 21:00:00,13.10,6.93,46.00,32.80,7.45,0.67,0.04,0.18,0.39,1.64,423.33
01/16/2016 00:00:00,12.80,6.93,49.00,34.10,7.54,0.75,0.04,0.19,0.46,1.63,419.14
01/16/2016 03:00:00,12.80,6.95,51.00,39.40,7.90,1.06,0.04,0.23,0.43,1.65,429.97
01/16/2016 06:00:00,12.80,6.94,49.00,38.70,7.85,1.02,0.04,0.23,0.40,1.62,427.39
01/16/2016 09:00:00,13.50,7.00,54.00,38.70,7.86,1.02,0.04,0.23,0.52,1.68,424.80
01/16/2016 12:00:00,15.10,7.12,56.00,38.50,7.84,1.01,0.04,0.23,0.51,1.76,461.73
01/16/2016 15:00:00,16.00,7.26,44.00,33.50,7.50,0.71,0.04,0.19,0.37,1.73,470.35
01/16/2016 18:00:00,14.50,7.13,35.00,34.30,7.55,0.76,0.04,0.19,0.21,1.66,479.09
01/16/2016 21:00:00,13.70,7.10,29.00,38.20,7.82,1.00,0.04,0.23,0.13,1.68,448.93
01/17/2016 00:00:00,14.00,7.08,28.00,32.20,7.41,0.63,0.04,0.18,0.14,1.69,469.85
01/17/2016 03:00:00,13.90,7.09,28.00,38.30,7.83,0.67,0.04,0.18,0.16,1.67,452.01
01/18/2016 06:00:00,11.70,7.07,28.00,39.70,7.92,1.08,0.04,0.24,0.12,1.70,429.11
01/18/2016 09:00:00,12.40,7.30,27.00,33.00,7.46,0.68,0.04,0.18,0.70,,430.96
01/18/2016 12:00:00,16.30,7.53,33.00,34.20,7.55,0.75,0.04,0.19,0.74,,483.89
01/18/2016 15:00:00,17.20,7.62,42.00,37.40,7.76,0.95,0.04,0.22,0.90,,722.69
01/18/2016 18:00:00,14.10,7.28,49.00,36.60,7.71,0.90,0.04,0.21,1.01,,457.42
01/18/2016 21:00:00,11.90,7.02,56.00,37.70,7.78,0.96,0.03,0.22,1.11,,442.77
01/19/2016 00:00:00,12.10,7.01,57.00,35.30,7.62,0.82,0.03,0.20,1.17,1.52,419.26
01/19/2016 03:00:00,11.80,7.02,55.00,34.70,7.58,0.78,0.03,0.20,1.13,1.48,425.91
01/19/2016 06:00:00,11.30,7.01,55.00,31.00,7.32,0.56,0.04,0.17,1.16,1.24,416.43
01/19/2016 09:00:00,12.20,7.03,57.00,30.70,7.31,0.54,0.04,0.17,1.14,1.23,456.56
01/19/2016 12:00:00,15.30,7.29,49.00,35.60,7.64,0.84,0.04,0.20,1.03,1.54,476.62
01/19/2016 15:00:00,15.50,7.33,46.00,30.10,7.27,0.51,0.04,0.16,0.96,1.19,478.35
01/19/2016 18:00:00,14.10,7.22,32.00,31.80,7.38,0.61,0.04,0.17,0.76,1.29,462.71
01/19/2016 21:00:00,12.60,7.14,30.00,38.70,7.85,1.02,0.04,0.23,0.75,1.73,441.17
01/20/2016 00:00:00,12.10,7.13,30.00,35.70,7.65,0.84,0.04,0.21,0.74,1.54,451.14
01/20/2016 03:00:00,11.80,7.14,29.00,31.80,7.38,0.61,0.04,0.17,0.70,1.30,430.96
01/20/2016 06:00:00,11.50,7.16,29.00,31.00,7.33,0.56,0.04,0.17,0.74,1.25,432.93
01/20/2016 09:00:00,11.00,7.18,29.00,37.50,7.77,0.95,0.04,0.22,0.75,1.66,455.45
01/20/2016 12:00:00,11.30,7.31,28.00,38.90,7.87,1.04,0.04,0.23,0.68,1.75,451.88
01/20/2016 15:00:00,10.60,7.42,28.00,32.90,7.46,0.67,0.04,0.18,0.76,1.37,461.98
01/20/2016 18:00:00,10.20,7.23,28.00,38.20,7.82,0.99,0.05,0.23,0.73,1.71,490.29
01/20/2016 21:00:00,10.00,7.12,27.00,36.90,7.73,0.92,0.05,0.22,0.69,1.62,494.35
01/21/2016 00:00:00,10.20,7.06,25.00,35.10,7.61,0.80,0.06,0.20,0.55,1.50,501.24
01/21/2016 03:00:00,10.30,7.00,23.00,39.90,7.93,1.10,0.10,0.24,0.38,1.82,529.06
01/21/2016 06:00:00,10.30,6.93,23.00,38.80,7.86,1.03,0.14,0.23,0.55,1.75,548.76
01/21/2016 09:00:00,10.70,6.92,32.00,38.70,7.85,1.02,0.11,0.23,0.77,1.74,499.77
01/21/2016 12:00:00,11.60,7.06,57.00,39.60,7.91,1.08,0.05,0.24,1.15,1.79,472.81
01/21/2016 15:00:00,11.60,7.08,66.00,38.30,7.82,1.00,0.06,0.23,1.35,1.71,460.38
01/21/2016 18:00:00,11.50,7.07,68.00,38.80,7.86,1.03,0.06,0.23,1.35,1.74,435.63
01/21/2016 21:00:00,11.50,7.07,71.00,36.20,7.68,0.87,0.06,0.21,1.29,1.58,450.65
01/22/2016 00:00:00,11.40,7.06,70.00,39.90,7.94,1.10,0.06,0.24,1.32,1.82,430.83
01/22/2016 03:00:00,10.80,7.02,70.00,30.60,7.30,0.54,0.06,0.17,1.28,1.22,446.22
01/22/2016 06:00:00,10.60,7.04,67.00,35.80,7.66,0.85,0.06,0.21,1.26,1.55,454.71
01/22/2016 09:00:00,10.20,7.03,65.00,34.80,7.59,0.79,0.06,0.20,1.26,1.49,486.10
01/22/2016 12:00:00,10.80,7.09,62.00,38.30,7.82,1.00,0.06,0.23,1.17,1.71,465.18
01/22/2016 15:00:00,10.80,7.12,67.00,32.90,7.46,0.67,0.06,0.18,1.28,1.36,456.56
01/22/2016 18:00:00,10.60,7.07,68.00,35.10,7.61,0.81,0.06,0.20,1.26,1.51,486.60
01/22/2016 21:00:00,10.00,7.05,67.00,33.20,7.48,0.69,0.06,0.19,1.25,1.38,456.19
01/23/2016 00:00:00,9.60,7.06,66.00,38.90,7.87,1.03,0.06,0.23,1.28,1.75,476.01
01/23/2016 03:00:00,8.40,7.05,67.00,31.40,7.35,0.58,0.06,0.17,1.31,1.27,477.61
01/23/2016 06:00:00,7.50,7.03,61.00,36.10,7.67,0.86,0.06,0.21,1.22,1.57,497.43
01/23/2016 09:00:00,7.70,7.06,63.00,33.20,7.48,0.69,0.06,0.19,1.31,1.39,525.25
01/23/2016 12:00:00,8.60,7.14,69.00,39.50,7.91,1.07,0.07,0.24,1.31,1.79,482.04
01/23/2016 15:00:00,9.80,7.19,70.00,38.50,7.84,1.01,0.07,0.23,1.35,1.73,476.99
01/23/2016 18:00:00,8.60,7.14,67.00,35.80,7.65,0.85,0.07,0.21,1.29,1.55,485.49
01/23/2016 21:00:00,7.90,7.06,61.00,31.40,7.35,0.58,0.06,0.17,1.22,1.27,503.95
01/24/2016 00:00:00,7.30,7.03,64.00,36.30,7.69,0.88,0.06,0.21,1.28,1.58,543.10
01/24/2016 03:00:00,6.30,7.06,64.00,30.40,7.29,0.53,0.06,0.16,1.29,1.21,502.23
01/24/2016 06:00:00,5.50,7.08,64.00,31.80,7.38,0.61,0.06,0.17,1.28,1.29,491.64
01/24/2016 09:00:00,5.60,7.11,65.00,37.50,7.77,0.95,0.06,0.22,1.23,1.66,485.98
01/24/2016 12:00:00,7.80,7.24,67.00,39.90,7.93,1.10,0.07,0.24,1.31,1.82,510.35
01/24/2016 15:00:00,9.00,7.30,68.00,34.90,7.59,0.79,0.07,0.20,1.29,1.49,475.89
01/24/2016 18:00:00,7.00,7.21,67.00,38.00,7.80,0.98,0.07,0.22,1.27,1.69,512.20
01/24/2016 21:00:00,5.30,7.14,62.00,34.20,7.55,0.75,0.06,0.19,1.25,1.45,491.40
01/25/2016 00:00:00,4.90,7.12,61.00,31.20,7.34,0.57,0.06,0.17,1.25,1.25,493.24
01/25/2016 03:00:00,3.70,7.16,37.00,36.10,7.67,0.86,0.05,0.21,0.99,1.57,5890.11
01/25/2016 06:00:00,7.50,7.26,,31.00,7.33,0.56,0.03,0.17,0.86,1.24,3910.74
01/25/2016 09:00:00,8.10,7.34,66.00,38.00,7.77,0.67,0.04,0.17,0.89,1.27,599.90
01/25/2016 12:00:00,9.60,7.60,61.00,39.30,7.56,0.65,0.04,0.18,0.88,1.67,593.09
01/25/2016 15:00:00,9.40,7.05,65.00,39.90,7.60,0.77,0.04,0.18,0.90,1.59,576.81
01/25/2016 18:00:00,8.80,7.49,55.00,59.00,7.81,2.85,0.04,0.14,0.78,4.47,5993.51
01/25/2016 21:00:00,6.30,7.34,68.00,51.40,7.16,2.26,0.03,0.14,0.69,4.20,4753.94
01/26/2016 00:00:00,4.30,7.23,24.00,58.10,7.73,2.72,0.04,0.14,0.77,3.27,4043.68
01/26/2016 03:00:00,4.40,7.15,22.00,57.50,7.68,1.90,0.04,0.14,0.77,2.68,3835.65
01/26/2016 06:00:00,5.40,7.14,22.00,54.60,7.44,1.80,0.04,0.15,0.73,2.76,600.95
01/26/2016 09:00:00,7.70,7.51,24.00,58.40,7.88,1.28,0.04,0.15,0.79,2.77,609.55
01/26/2016 12:00:00,8.50,7.33,25.00,38.00,7.66,1.28,0.03,0.17,0.81,1.96,1609.67
01/26/2016 15:00:00,8.30,7.69,24.00,28.50,7.95,1.26,0.02,0.23,0.76,2.10,802.66
01/26/2016 18:00:00,10.40,7.47,25.00,22.90,7.50,2.62,0.04,0.28,0.67,2.96,658.19
01/26/2016 21:00:00,9.10,7.40,25.00,20.50,7.32,0.91,0.03,0.30,0.40,2.58,602.92
